dataset,subject,question_id,model_type,stage,cache_name,layer_idx,entropy_raw,entropy_normalized,logit_lens_temperature,vocab_size,kl_prev_layer,kl_vector_align
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0451561212539673,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0084209442138672,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.945120632648468,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9128877520561218,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8549432754516602,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8365811109542847,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8468619585037231,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8390833139419556,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.90742027759552,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9109461307525635,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8394860029220581,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9668387770652771,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8875218629837036,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9346259832382202,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9427869319915771,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9382330179214478,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9716346859931946,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9652448296546936,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,32,nan,nan,1.0,0,1.0078206062316895,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9455909729003906,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9337362051010132,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.1129640340805054,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.193664073944092,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.2928094863891602,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0016356706619263,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.34299635887146,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.3582638502120972,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.212158203125,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.916860818862915,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0840628147125244,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0312798023223877,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.1538844108581543,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1676222085952759,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,12,nan,nan,1.0,0,0.9979597330093384,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8708188533782959,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9682142734527588,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9766203165054321,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.90224689245224,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.8521715402603149,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8163717985153198,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.8167480230331421,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8123777508735657,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.7992445826530457,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8716000318527222,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8602820634841919,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.7969156503677368,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8363429307937622,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8504824042320251,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8297572731971741,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.8302279114723206,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8680993914604187,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8178972005844116,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.9218832850456238,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9214696288108826,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8746066093444824,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8762092590332031,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2172743082046509,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,1,nan,nan,1.0,0,2.193678617477417,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,2,nan,nan,1.0,0,1.2928105592727661,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,3,nan,nan,1.0,0,1.0016274452209473,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,4,nan,nan,1.0,0,1.34299635887146,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3582638502120972,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,6,nan,nan,1.0,0,1.212120771408081,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9168423414230347,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0840628147125244,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0312718152999878,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1538851261138916,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,11,nan,nan,1.0,0,1.1676537990570068,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,12,nan,nan,1.0,0,0.997962236404419,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,13,nan,nan,1.0,0,0.8708301186561584,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9682067632675171,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9766135811805725,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,16,nan,nan,1.0,0,0.9022414088249207,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8521814346313477,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8163855075836182,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8167553544044495,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8123801946640015,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,21,nan,nan,1.0,0,0.7992479205131531,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8716016411781311,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,23,nan,nan,1.0,0,0.8602818250656128,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,24,nan,nan,1.0,0,0.7969159483909607,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8363572955131531,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8504871726036072,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,27,nan,nan,1.0,0,0.829762876033783,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8302302360534668,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8681105375289917,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8178861141204834,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9218881726264954,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9214579463005066,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8745988607406616,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,34,nan,nan,1.0,0,0.876201868057251,last
ai2-arc,SPLIT_0_OF_1,18,rosetta,prefill,fused,35,nan,nan,1.0,0,1.21725332736969,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.131556987762451,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.1283608675003052,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.0088330507278442,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.366102933883667,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.3736298084259033,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.21172297000885,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9185273051261902,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0946762561798096,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0302878618240356,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.179160237312317,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.213331699371338,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0463409423828125,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9193001389503479,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0574345588684082,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.014211654663086,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9560954570770264,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9199588298797607,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8658931851387024,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8562580347061157,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8661454916000366,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8430895805358887,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9118092656135559,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9169387817382812,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8468244075775146,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9591252207756042,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8971240520477295,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9410684108734131,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9413591027259827,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.940916895866394,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9789755344390869,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9520440697669983,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,32,nan,nan,1.0,0,0.9931565523147583,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9412297606468201,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9276930093765259,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.1068673133850098,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.2086591720581055,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.3005234003067017,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0052708387374878,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.366102933883667,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.3736298084259033,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.2107489109039307,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9146778583526611,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0946762561798096,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0199617147445679,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.1364171504974365,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1655464172363281,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,12,nan,nan,1.0,0,1.010452389717102,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8897680640220642,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9772527813911438,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9783954620361328,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.9065735340118408,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.8519376516342163,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8196886777877808,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.8311728239059448,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8239417672157288,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.7963889837265015,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8803408741950989,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8823577165603638,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.7988584637641907,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8247963190078735,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8511538505554199,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8332740068435669,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.831005871295929,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8722028732299805,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8182088136672974,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.9053385853767395,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9007920026779175,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8773953914642334,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.866472601890564,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2026722431182861,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,1,nan,nan,1.0,0,2.2087013721466064,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,2,nan,nan,1.0,0,1.3005123138427734,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,3,nan,nan,1.0,0,1.0052540302276611,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,4,nan,nan,1.0,0,1.366102933883667,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3736298084259033,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,6,nan,nan,1.0,0,1.210709571838379,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9146630167961121,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0946762561798096,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0199686288833618,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1364428997039795,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,11,nan,nan,1.0,0,1.1655997037887573,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,12,nan,nan,1.0,0,1.0104715824127197,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,13,nan,nan,1.0,0,0.8897873163223267,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9772589206695557,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,15,nan,nan,1.0,0,0.978407621383667,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,16,nan,nan,1.0,0,0.9065577387809753,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8519295454025269,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8196641802787781,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8311656713485718,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8239507675170898,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,21,nan,nan,1.0,0,0.7963801622390747,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8803297281265259,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,23,nan,nan,1.0,0,0.8823637962341309,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,24,nan,nan,1.0,0,0.7988934516906738,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8247843980789185,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8511586785316467,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8332704305648804,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8310136795043945,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8721960783004761,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8182145953178406,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9053303003311157,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9008036851882935,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8773961663246155,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8664693236351013,last
ai2-arc,SPLIT_0_OF_1,19,rosetta,prefill,fused,35,nan,nan,1.0,0,1.2026612758636475,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.1551051139831543,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.1284379959106445,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.0179837942123413,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3794622421264648,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.389354944229126,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.2127933502197266,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9237573742866516,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0848634243011475,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0352368354797363,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.1711068153381348,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.1966184377670288,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0461201667785645,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9044061899185181,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0427359342575073,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0028207302093506,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9411003589630127,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9259735345840454,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8543927669525146,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8468574285507202,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8642013669013977,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8329209089279175,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9065644145011902,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9288637638092041,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.848186194896698,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9650939106941223,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8889861106872559,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.942771315574646,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9400991797447205,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9325857162475586,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9783928990364075,last
ai2-arc,SPLIT_0_OF_1,20,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.95738685131073,last
